argument_id,arguments,rater_position,response_ratings,arguer_position,argument_index,argument_position,condition
5,more funding for wales,Anti,4,Anti,659,Against,Baseline
4,easier travel between countries,Anti,5,Anti,658,Against,Baseline
6,To keep European money coming to Wales to help with farming and agriculture,Anti,5,Anti,606,Against,Baseline
4,to keep freedom of movement within Europe,Anti,7,Anti,604,Against,Baseline
4,Uk cannot sustain itself,Anti,4,Anti,622,Against,Baseline
5,"We gain a lot from being in the EU so it is worth the cost (e.g. sharing of scientific findings, erasmus study abroad scheme etc)",Anti,5,Anti,641,Against,Baseline
5,I didn't want prices of things to go up,Anti,5,Anti,635,Against,Baseline
6,Encourages more diversity,Anti,6,Anti,618,Against,Baseline
6,easier migration across europe,Anti,6,Anti,660,Against,Baseline
4,Uk cannot sustain itself,Anti,3,Anti,622,Against,Baseline
6,To keep European money coming to Wales to help with farming and agriculture,Anti,5,Anti,606,Against,Baseline
6,The uk will go through a recession as things will not be sustainable. The level of living will also decrease massively.,Anti,4,Anti,624,Against,Baseline
5,more funding for wales,Anti,4,Anti,659,Against,Baseline
4,Makes travelling around Europe much easier if we stayed in the EU,Anti,6,Anti,640,Against,Baseline
4,"Trading-
Easier to stay within the uk and trade as a collective.",Anti,6,Anti,610,Against,Baseline
5,to make trade easier and cheaper within Europe,Anti,6,Anti,605,Against,Baseline
5,It's cheaper to move goods between countries,Anti,7,Anti,617,Against,Baseline
6,"Ease of movement for jobs and residence, perhaps especially important for younger generations",Anti,7,Anti,648,Against,Baseline
4,It will keep imports affordable.,Anti,6,Anti,652,Against,Baseline
4,I can travel anywhere in Europe very easily,Anti,6,Anti,616,Against,Baseline
5,Immigration- movement between EU countries is easier.,Anti,6,Anti,611,Against,Baseline
4,easier travel between countries,Anti,6,Anti,658,Against,Baseline
5,Don't be ignorant as to what the news channels show regarding immigration. Do your own research we gain far more than you think with free movement,Anti,5,Anti,623,Against,Baseline
6,Eu support. Mass collective.,Anti,3,Anti,612,Against,Baseline
4,Not racist- happy for immigrants to continue to enter the country,Anti,6,Anti,634,Against,Baseline
6,I was conned by the tories,Anti,4,Anti,630,Against,Baseline
4,to keep freedom of movement within Europe,Anti,6,Anti,604,Against,Baseline
6,Better regulations on things decided on a European level rather than on a UK government level.,Anti,6,Anti,642,Against,Baseline
4,Easy trade with Europe,Anti,6,Anti,646,Against,Baseline
6,No need for visas for holidays,Anti,6,Anti,636,Against,Baseline
4,I THOUGHT more money would go to the NHS,Anti,5,Anti,628,Against,Baseline
5,I was made to think immigrants are evil and we would 'shut our borders',Anti,5,Anti,629,Against,Baseline
5,Holidays will be affordable.,Anti,4,Anti,653,Against,Baseline
5,Encouraging peace within Europe,Anti,6,Anti,647,Against,Baseline
6,Health care on holiday will be protected by the EHIC cards.,Anti,6,Anti,654,Against,Baseline
4,Easy trade with Europe,Anti,6,Anti,646,Against,Baseline
5,It's cheaper to move goods between countries,Anti,5,Anti,617,Against,Baseline
6,No need for visas for holidays,Anti,7,Anti,636,Against,Baseline
6,Encourages more diversity,Anti,7,Anti,618,Against,Baseline
4,Uk cannot sustain itself,Anti,6,Anti,622,Against,Baseline
5,Holidays will be affordable.,Anti,6,Anti,653,Against,Baseline
5,I didn't want prices of things to go up,Anti,5,Anti,635,Against,Baseline
4,It will keep imports affordable.,Anti,6,Anti,652,Against,Baseline
4,Makes travelling around Europe much easier if we stayed in the EU,Anti,7,Anti,640,Against,Baseline
4,easier travel between countries,Anti,6,Anti,658,Against,Baseline
5,to make trade easier and cheaper within Europe,Anti,5,Anti,605,Against,Baseline
5,Immigration- movement between EU countries is easier.,Anti,6,Anti,611,Against,Baseline
4,Not racist- happy for immigrants to continue to enter the country,Anti,6,Anti,634,Against,Baseline
6,The uk will go through a recession as things will not be sustainable. The level of living will also decrease massively.,Anti,7,Anti,624,Against,Baseline
6,Better regulations on things decided on a European level rather than on a UK government level.,Anti,2,Anti,642,Against,Baseline
4,I can travel anywhere in Europe very easily,Anti,6,Anti,616,Against,Baseline
6,Health care on holiday will be protected by the EHIC cards.,Anti,6,Anti,654,Against,Baseline
4,I THOUGHT more money would go to the NHS,Anti,4,Anti,628,Against,Baseline
5,I was made to think immigrants are evil and we would 'shut our borders',Anti,2,Anti,629,Against,Baseline
6,I was conned by the tories,Anti,6,Anti,630,Against,Baseline
5,Don't be ignorant as to what the news channels show regarding immigration. Do your own research we gain far more than you think with free movement,Anti,6,Anti,623,Against,Baseline
5,Encouraging peace within Europe,Anti,6,Anti,647,Against,Baseline
4,"Trading-
Easier to stay within the uk and trade as a collective.",Anti,6,Anti,610,Against,Baseline
6,easier migration across europe,Anti,6,Anti,660,Against,Baseline
6,To keep European money coming to Wales to help with farming and agriculture,Anti,6,Anti,606,Against,Baseline
4,to keep freedom of movement within Europe,Anti,6,Anti,604,Against,Baseline
5,"We gain a lot from being in the EU so it is worth the cost (e.g. sharing of scientific findings, erasmus study abroad scheme etc)",Anti,7,Anti,641,Against,Baseline
6,Eu support. Mass collective.,Anti,6,Anti,612,Against,Baseline
6,"Ease of movement for jobs and residence, perhaps especially important for younger generations",Anti,6,Anti,648,Against,Baseline
5,more funding for wales,Anti,4,Anti,659,Against,Baseline
4,It will keep imports affordable.,Anti,4,Anti,652,Against,Baseline
4,Not racist- happy for immigrants to continue to enter the country,Anti,4,Anti,634,Against,Baseline
4,"Trading-
Easier to stay within the uk and trade as a collective.",Anti,5,Anti,610,Against,Baseline
5,to make trade easier and cheaper within Europe,Anti,5,Anti,605,Against,Baseline
6,Eu support. Mass collective.,Anti,4,Anti,612,Against,Baseline
4,Easy trade with Europe,Anti,5,Anti,646,Against,Baseline
4,easier travel between countries,Anti,3,Anti,658,Against,Baseline
6,Encourages more diversity,Anti,2,Anti,618,Against,Baseline
4,Uk cannot sustain itself,Anti,2,Anti,622,Against,Baseline
6,To keep European money coming to Wales to help with farming and agriculture,Anti,5,Anti,606,Against,Baseline
6,The uk will go through a recession as things will not be sustainable. The level of living will also decrease massively.,Anti,4,Anti,624,Against,Baseline
5,"We gain a lot from being in the EU so it is worth the cost (e.g. sharing of scientific findings, erasmus study abroad scheme etc)",Anti,6,Anti,641,Against,Baseline
5,more funding for wales,Anti,6,Anti,659,Against,Baseline
5,Encouraging peace within Europe,Anti,5,Anti,647,Against,Baseline
6,Better regulations on things decided on a European level rather than on a UK government level.,Anti,4,Anti,642,Against,Baseline
6,No need for visas for holidays,Anti,5,Anti,636,Against,Baseline
6,Health care on holiday will be protected by the EHIC cards.,Anti,5,Anti,654,Against,Baseline
4,to keep freedom of movement within Europe,Anti,6,Anti,604,Against,Baseline
5,I was made to think immigrants are evil and we would 'shut our borders',Anti,2,Anti,629,Against,Baseline
6,I was conned by the tories,Anti,2,Anti,630,Against,Baseline
5,Don't be ignorant as to what the news channels show regarding immigration. Do your own research we gain far more than you think with free movement,Anti,6,Anti,623,Against,Baseline
6,easier migration across europe,Anti,5,Anti,660,Against,Baseline
5,I didn't want prices of things to go up,Anti,4,Anti,635,Against,Baseline
5,It's cheaper to move goods between countries,Anti,4,Anti,617,Against,Baseline
6,"Ease of movement for jobs and residence, perhaps especially important for younger generations",Anti,5,Anti,648,Against,Baseline
4,Makes travelling around Europe much easier if we stayed in the EU,Anti,6,Anti,640,Against,Baseline
4,I THOUGHT more money would go to the NHS,Anti,4,Anti,628,Against,Baseline
5,Holidays will be affordable.,Anti,3,Anti,653,Against,Baseline
4,I can travel anywhere in Europe very easily,Anti,6,Anti,616,Against,Baseline
5,Immigration- movement between EU countries is easier.,Anti,3,Anti,611,Against,Baseline
6,easier migration across europe,Anti,4,Anti,660,Against,Baseline
4,to keep freedom of movement within Europe,Anti,7,Anti,604,Against,Baseline
6,The uk will go through a recession as things will not be sustainable. The level of living will also decrease massively.,Anti,6,Anti,624,Against,Baseline
6,Eu support. Mass collective.,Anti,6,Anti,612,Against,Baseline
5,It's cheaper to move goods between countries,Anti,6,Anti,617,Against,Baseline
6,No need for visas for holidays,Anti,7,Anti,636,Against,Baseline
4,Uk cannot sustain itself,Anti,2,Anti,622,Against,Baseline
6,"Ease of movement for jobs and residence, perhaps especially important for younger generations",Anti,7,Anti,648,Against,Baseline
4,"Trading-
Easier to stay within the uk and trade as a collective.",Anti,3,Anti,610,Against,Baseline
6,Encourages more diversity,Anti,4,Anti,618,Against,Baseline
5,"We gain a lot from being in the EU so it is worth the cost (e.g. sharing of scientific findings, erasmus study abroad scheme etc)",Anti,7,Anti,641,Against,Baseline
6,I was conned by the tories,Anti,2,Anti,630,Against,Baseline
4,Makes travelling around Europe much easier if we stayed in the EU,Anti,7,Anti,640,Against,Baseline
6,Better regulations on things decided on a European level rather than on a UK government level.,Anti,4,Anti,642,Against,Baseline
5,I was made to think immigrants are evil and we would 'shut our borders',Anti,1,Anti,629,Against,Baseline
5,to make trade easier and cheaper within Europe,Anti,5,Anti,605,Against,Baseline
4,I can travel anywhere in Europe very easily,Anti,5,Anti,616,Against,Baseline
4,It will keep imports affordable.,Anti,4,Anti,652,Against,Baseline
4,Easy trade with Europe,Anti,6,Anti,646,Against,Baseline
4,easier travel between countries,Anti,5,Anti,658,Against,Baseline
5,Encouraging peace within Europe,Anti,6,Anti,647,Against,Baseline
5,more funding for wales,Anti,4,Anti,659,Against,Baseline
4,Not racist- happy for immigrants to continue to enter the country,Anti,6,Anti,634,Against,Baseline
5,I didn't want prices of things to go up,Anti,6,Anti,635,Against,Baseline
5,Holidays will be affordable.,Anti,4,Anti,653,Against,Baseline
4,I THOUGHT more money would go to the NHS,Anti,2,Anti,628,Against,Baseline
5,Immigration- movement between EU countries is easier.,Anti,4,Anti,611,Against,Baseline
5,Don't be ignorant as to what the news channels show regarding immigration. Do your own research we gain far more than you think with free movement,Anti,6,Anti,623,Against,Baseline
6,To keep European money coming to Wales to help with farming and agriculture,Anti,6,Anti,606,Against,Baseline
6,Health care on holiday will be protected by the EHIC cards.,Anti,3,Anti,654,Against,Baseline
5,Leaving the EU would damage the economy,Anti,5,Anti,917,Against,Baseline
4,We financially gain from being part of the EU,Anti,5,Anti,934,Against,Baseline
4,Would create supply chain challenges for goods coming in and exporting to eu countries,Anti,5,Anti,910,Against,Baseline
4,Employment - if you work in an industry that relies on employing people from Outside the uk. Such as hospitals who need nurses and doctors. They have more experience than people trained in the uk,Anti,6,Anti,952,Against,Baseline
4,"We had more rights being part of the EU - freedom of movement, right to work etc",Anti,5,Anti,922,Against,Baseline
6,Leaving the EU would threaten workers' rights,Anti,4,Anti,918,Against,Baseline
4,we would loose freedom of movement within the EU,Anti,5,Anti,958,Against,Baseline
6,Concerned about loss of benefits leaving eu would have- ie for farmers,Anti,6,Anti,912,Against,Baseline
4,Continue to be part of the largest trading bloc in the world,Anti,4,Anti,946,Against,Baseline
6,Better imports and exports between other EU members,Anti,5,Anti,942,Against,Baseline
6,It's inclusive and allows freer travel,Anti,5,Anti,936,Against,Baseline
5,Easier to get a job in a different EU country,Anti,3,Anti,941,Against,Baseline
6,We were part of the common market - made things easy to buy and sell and services too,Anti,5,Anti,924,Against,Baseline
6,Our economy will suffer as a result of leaving the EU,Anti,6,Anti,960,Against,Baseline
5,No visa required to visit EU countries,Anti,4,Anti,935,Against,Baseline
5,The EU allows too many immigrants to come in and take 'our' jobs....,Anti,3,Anti,905,Against,Baseline
5,"Trading with the EU and other countries will become more difficult and bureaucratic
",Anti,5,Anti,959,Against,Baseline
4,Greater freedom of travel with other EU countries,Anti,3,Anti,940,Against,Baseline
5,Want to remain free to travel throughout europe,Anti,5,Anti,911,Against,Baseline
4,Trade - EU was The UK's biggest trading partner.,Anti,6,Anti,928,Against,Baseline
6,Keep Europe at peace,Anti,6,Anti,948,Against,Baseline
6,Trade opportunity - we have strong trade agreements,Anti,5,Anti,954,Against,Baseline
5,We were part of an important institution on the world stage and now we don't have any influence there,Anti,5,Anti,923,Against,Baseline
4,The EU is a powerful institution and it's better to be a member than left outside,Anti,7,Anti,916,Against,Baseline
5,Family being from outside uk. I may want to bring family across to visit,Anti,4,Anti,953,Against,Baseline
6,EU wants to create a super state and European army,Anti,4,Anti,906,Against,Baseline
5,Movement of people - UK residents have lost freedom of movement to other European countries and is experiencing staff shortages as a result of reduced movement to the UK.,Anti,5,Anti,929,Against,Baseline
5,Maintain the peace in Northern Ireland / Good Friday Agreement,Anti,4,Anti,947,Against,Baseline
4,The EU controls our laws,Anti,4,Anti,904,Against,Baseline
6,UK can no longer have a say in what happens within the EU,Anti,5,Anti,930,Against,Baseline
6,The impact on trade of being separate.,Anti,2,Anti,1032,Against,Baseline
5,Being outward-looking rather than insular.,Anti,6,Anti,1031,Against,Baseline
4,"Freedom of movement between countries
",Anti,7,Anti,1078,Against,Baseline
4,We are stronger as a union.,Anti,6,Anti,1036,Against,Baseline
6,"Stability and streamlined processes, consistency",Anti,7,Anti,1068,Against,Baseline
5,better trade deals and easier travel,Anti,7,Anti,1061,Against,Baseline
6,support from allies when needed,Anti,7,Anti,1062,Against,Baseline
4,continuation of free trade,Anti,7,Anti,1054,Against,Baseline
5,easy travel within europe,Anti,7,Anti,1055,Against,Baseline
4,"Free movement between countries, including being able to work and live there.",Anti,7,Anti,1030,Against,Baseline
4,Maintain peace in Europe,Anti,4,Anti,1048,Against,Baseline
4,It'll raise prices in the UK,Anti,6,Anti,1072,Against,Baseline
5,Allow EU nationals to continue living in the UK,Anti,6,Anti,1049,Against,Baseline
6,I feel a strong sense of a European identity,Anti,4,Anti,1080,Against,Baseline
6,free movement of people,Anti,7,Anti,1056,Against,Baseline
5,Continue to welcome people into the UK from all around Europe without visas and settled status,Anti,7,Anti,1025,Against,Baseline
4,Think of themselves as european,Anti,4,Anti,1060,Against,Baseline
6,it'll affect our relationships with other members of the EU and how the country is perceived by the rest of the world.,Anti,7,Anti,1074,Against,Baseline
5,travelling will be more difficult,Anti,7,Anti,1073,Against,Baseline
6,"I see the international soft power britain exercises in europe, having more veto power and leverage than almost any other member, and that we'd lose that influence if we left",Anti,6,Anti,1044,Against,Baseline
6,Don't divide Britain. We are a multi cultural kingdom that welcomes everyone,Anti,7,Anti,1026,Against,Baseline
6,"The ""Great"" in Great Britain stands for large, not fabulous or fantastic and therefore we won't be Great Britain in the way you think if we leave the EU.",Anti,4,Anti,1038,Against,Baseline
6,Continue freedom of movement between EU countries and the UK,Anti,7,Anti,1050,Against,Baseline
5,"Business and enterprise opportunity, trade flow, common regulations",Anti,4,Anti,1067,Against,Baseline
4,Strength of union - stronger together,Anti,6,Anti,1066,Against,Baseline
4,They want their children to keep the ability to work across the entire continent and study abroad under the erasmus scheme,Anti,6,Anti,1042,Against,Baseline
5,I see the value for UK businesses large and small in having easy low regulation access to such a large market on their doorsteps,Anti,7,Anti,1043,Against,Baseline
5,European Union rules are better thought out and considered and therefore benefit us as a whole.,Anti,6,Anti,1037,Against,Baseline
4,Continue to be part of Europe and the EU is important,Anti,6,Anti,1024,Against,Baseline
5,freedom to work in other countries.,Anti,7,Anti,1079,Against,Baseline
4,I can travel anywhere in Europe very easily,Anti,7,Anti,616,Against,Baseline
6,Health care on holiday will be protected by the EHIC cards.,Anti,3,Anti,654,Against,Baseline
4,to keep freedom of movement within Europe,Anti,5,Anti,604,Against,Baseline
5,more funding for wales,Anti,4,Anti,659,Against,Baseline
4,Uk cannot sustain itself,Anti,2,Anti,622,Against,Baseline
5,to make trade easier and cheaper within Europe,Anti,7,Anti,605,Against,Baseline
6,Encourages more diversity,Anti,4,Anti,618,Against,Baseline
6,easier migration across europe,Anti,5,Anti,660,Against,Baseline
6,The uk will go through a recession as things will not be sustainable. The level of living will also decrease massively.,Anti,3,Anti,624,Against,Baseline
5,I didn't want prices of things to go up,Anti,4,Anti,635,Against,Baseline
5,It's cheaper to move goods between countries,Anti,7,Anti,617,Against,Baseline
4,I THOUGHT more money would go to the NHS,Anti,4,Anti,628,Against,Baseline
5,Holidays will be affordable.,Anti,4,Anti,653,Against,Baseline
6,Better regulations on things decided on a European level rather than on a UK government level.,Anti,4,Anti,642,Against,Baseline
6,To keep European money coming to Wales to help with farming and agriculture,Anti,4,Anti,606,Against,Baseline
4,"Trading-
Easier to stay within the uk and trade as a collective.",Anti,6,Anti,610,Against,Baseline
5,Encouraging peace within Europe,Anti,6,Anti,647,Against,Baseline
6,Eu support. Mass collective.,Anti,5,Anti,612,Against,Baseline
6,I was conned by the tories,Anti,2,Anti,630,Against,Baseline
6,"Ease of movement for jobs and residence, perhaps especially important for younger generations",Anti,6,Anti,648,Against,Baseline
4,Not racist- happy for immigrants to continue to enter the country,Anti,4,Anti,634,Against,Baseline
5,Don't be ignorant as to what the news channels show regarding immigration. Do your own research we gain far more than you think with free movement,Anti,6,Anti,623,Against,Baseline
5,"We gain a lot from being in the EU so it is worth the cost (e.g. sharing of scientific findings, erasmus study abroad scheme etc)",Anti,5,Anti,641,Against,Baseline
4,easier travel between countries,Anti,7,Anti,658,Against,Baseline
5,Immigration- movement between EU countries is easier.,Anti,7,Anti,611,Against,Baseline
4,Makes travelling around Europe much easier if we stayed in the EU,Anti,7,Anti,640,Against,Baseline
6,No need for visas for holidays,Anti,7,Anti,636,Against,Baseline
5,I was made to think immigrants are evil and we would 'shut our borders',Anti,1,Anti,629,Against,Baseline
4,Easy trade with Europe,Anti,7,Anti,646,Against,Baseline
4,It will keep imports affordable.,Anti,7,Anti,652,Against,Baseline
5,Immigration- movement between EU countries is easier.,Anti,6,Anti,611,Against,Baseline
6,easier migration across europe,Anti,6,Anti,660,Against,Baseline
4,It will keep imports affordable.,Anti,2,Anti,652,Against,Baseline
4,I THOUGHT more money would go to the NHS,Anti,5,Anti,628,Against,Baseline
5,It's cheaper to move goods between countries,Anti,3,Anti,617,Against,Baseline
4,I can travel anywhere in Europe very easily,Anti,6,Anti,616,Against,Baseline
4,Makes travelling around Europe much easier if we stayed in the EU,Anti,7,Anti,640,Against,Baseline
4,to keep freedom of movement within Europe,Anti,6,Anti,604,Against,Baseline
6,No need for visas for holidays,Anti,6,Anti,636,Against,Baseline
6,Health care on holiday will be protected by the EHIC cards.,Anti,2,Anti,654,Against,Baseline
6,I was conned by the tories,Anti,4,Anti,630,Against,Baseline
6,The uk will go through a recession as things will not be sustainable. The level of living will also decrease massively.,Anti,6,Anti,624,Against,Baseline
4,Not racist- happy for immigrants to continue to enter the country,Anti,4,Anti,634,Against,Baseline
5,more funding for wales,Anti,4,Anti,659,Against,Baseline
4,"Trading-
Easier to stay within the uk and trade as a collective.",Anti,6,Anti,610,Against,Baseline
6,"Ease of movement for jobs and residence, perhaps especially important for younger generations",Anti,6,Anti,648,Against,Baseline
5,"We gain a lot from being in the EU so it is worth the cost (e.g. sharing of scientific findings, erasmus study abroad scheme etc)",Anti,6,Anti,641,Against,Baseline
4,easier travel between countries,Anti,6,Anti,658,Against,Baseline
5,Holidays will be affordable.,Anti,6,Anti,653,Against,Baseline
5,to make trade easier and cheaper within Europe,Anti,5,Anti,605,Against,Baseline
4,Easy trade with Europe,Anti,5,Anti,646,Against,Baseline
6,Encourages more diversity,Anti,7,Anti,618,Against,Baseline
5,I didn't want prices of things to go up,Anti,6,Anti,635,Against,Baseline
4,Uk cannot sustain itself,Anti,6,Anti,622,Against,Baseline
5,Encouraging peace within Europe,Anti,7,Anti,647,Against,Baseline
5,Don't be ignorant as to what the news channels show regarding immigration. Do your own research we gain far more than you think with free movement,Anti,4,Anti,623,Against,Baseline
6,Better regulations on things decided on a European level rather than on a UK government level.,Anti,6,Anti,642,Against,Baseline
6,To keep European money coming to Wales to help with farming and agriculture,Anti,4,Anti,606,Against,Baseline
5,I was made to think immigrants are evil and we would 'shut our borders',Anti,1,Anti,629,Against,Baseline
6,Eu support. Mass collective.,Anti,5,Anti,612,Against,Baseline
5,To ensure laws and standards were protected,Anti,2,Pro,557,Against,ITT
5,Better alignment with the rest of Europe's statutory regulations,Anti,4,Pro,551,Against,ITT
6,The EU is one of the most successful peace projects,Anti,5,Pro,576,Against,ITT
6,To let everyone have the same chance of studying across the EU,Anti,6,Pro,582,Against,ITT
5,Better for smaller businesses less tax to pay,Anti,2,Pro,575,Against,ITT
4,To make sure that we still have a good friendship with the EU and trades can still take place in a good deal,Anti,5,Pro,580,Against,ITT
6,It was the direction I wanted the country to go in,Anti,6,Pro,588,Against,ITT
5,Easy to travel to other EU countries,Anti,6,Pro,545,Against,ITT
6,Stability of the Â£ against the euro,Anti,2,Pro,546,Against,ITT
6,weak minded and think uk needs other country's to survive,Anti,4,Pro,600,Against,ITT
5,dont think uk is strong enough to stand alone,Anti,5,Pro,599,Against,ITT
4,Safety in numbers as a European nation we can combine all our assets together,Anti,6,Pro,574,Against,ITT
6,Access to trade deals across Europe,Anti,6,Pro,564,Against,ITT
5,To keep it the same as we are all used it it and it works,Anti,5,Pro,581,Against,ITT
4,We would be better off as a combined union,Anti,6,Pro,592,Against,ITT
4,Better trade with the rest of Europe,Anti,6,Pro,550,Against,ITT
4,"Social, political & economic Unity with Europe",Anti,5,Pro,568,Against,ITT
5,Freedom of movement across all of Europe making travel and immigration easier for European members,Anti,6,Pro,563,Against,ITT
4,scared of change dont like the unknown,Anti,5,Pro,598,Against,ITT
5,Easy access and free trading to largest market in the world,Anti,3,Pro,569,Against,ITT
4,Security of knowing we are in the common market,Anti,6,Pro,544,Against,ITT
4,"Stability and support from Europe, being able to rely on other countries if we need help",Anti,7,Pro,562,Against,ITT
6,Easier travel within Europe,Anti,6,Pro,552,Against,ITT
6,Freedom of movement,Anti,6,Pro,570,Against,ITT
5,I agreed with the politicians outcomes,Anti,2,Pro,587,Against,ITT
6,To protect the economy,Anti,4,Pro,558,Against,ITT
5,We would receive grants from the EU for farming etc,Anti,4,Pro,593,Against,ITT
4,I believe its the best  option,Anti,5,Pro,586,Against,ITT
4,Due to eu funding for certain sectors,Anti,5,Pro,556,Against,ITT
6,There would be freedom of movement between countries,Anti,6,Pro,594,Against,ITT
5,Better for smaller businesses less tax to pay,Anti,5,Pro,575,Against,ITT
4,Safety in numbers as a European nation we can combine all our assets together,Anti,7,Pro,574,Against,ITT
4,To make sure that we still have a good friendship with the EU and trades can still take place in a good deal,Anti,7,Pro,580,Against,ITT
6,weak minded and think uk needs other country's to survive,Anti,1,Pro,600,Against,ITT
4,We would be better off as a combined union,Anti,7,Pro,592,Against,ITT
6,Stability of the Â£ against the euro,Anti,4,Pro,546,Against,ITT
4,scared of change dont like the unknown,Anti,7,Pro,598,Against,ITT
4,Better trade with the rest of Europe,Anti,7,Pro,550,Against,ITT
5,dont think uk is strong enough to stand alone,Anti,6,Pro,599,Against,ITT
4,"Social, political & economic Unity with Europe",Anti,7,Pro,568,Against,ITT
5,I agreed with the politicians outcomes,Anti,2,Pro,587,Against,ITT
4,Due to eu funding for certain sectors,Anti,4,Pro,556,Against,ITT
6,Easier travel within Europe,Anti,7,Pro,552,Against,ITT
6,To protect the economy,Anti,7,Pro,558,Against,ITT
6,The EU is one of the most successful peace projects,Anti,4,Pro,576,Against,ITT
5,Freedom of movement across all of Europe making travel and immigration easier for European members,Anti,4,Pro,563,Against,ITT
5,We would receive grants from the EU for farming etc,Anti,6,Pro,593,Against,ITT
6,It was the direction I wanted the country to go in,Anti,3,Pro,588,Against,ITT
5,To ensure laws and standards were protected,Anti,5,Pro,557,Against,ITT
5,Easy to travel to other EU countries,Anti,7,Pro,545,Against,ITT
4,Security of knowing we are in the common market,Anti,4,Pro,544,Against,ITT
4,I believe its the best  option,Anti,4,Pro,586,Against,ITT
6,Access to trade deals across Europe,Anti,7,Pro,564,Against,ITT
6,There would be freedom of movement between countries,Anti,6,Pro,594,Against,ITT
5,To keep it the same as we are all used it it and it works,Anti,7,Pro,581,Against,ITT
4,"Stability and support from Europe, being able to rely on other countries if we need help",Anti,7,Pro,562,Against,ITT
5,Better alignment with the rest of Europe's statutory regulations,Anti,4,Pro,551,Against,ITT
6,To let everyone have the same chance of studying across the EU,Anti,5,Pro,582,Against,ITT
5,Easy access and free trading to largest market in the world,Anti,7,Pro,569,Against,ITT
6,Freedom of movement,Anti,7,Pro,570,Against,ITT
4,Safety in numbers as a European nation we can combine all our assets together,Anti,7,Pro,574,Against,ITT
5,To keep it the same as we are all used it it and it works,Anti,5,Pro,581,Against,ITT
4,Security of knowing we are in the common market,Anti,6,Pro,544,Against,ITT
5,Better for smaller businesses less tax to pay,Anti,1,Pro,575,Against,ITT
4,"Social, political & economic Unity with Europe",Anti,7,Pro,568,Against,ITT
6,weak minded and think uk needs other country's to survive,Anti,2,Pro,600,Against,ITT
4,Better trade with the rest of Europe,Anti,4,Pro,550,Against,ITT
4,scared of change dont like the unknown,Anti,5,Pro,598,Against,ITT
5,To ensure laws and standards were protected,Anti,6,Pro,557,Against,ITT
5,Easy to travel to other EU countries,Anti,7,Pro,545,Against,ITT
4,We would be better off as a combined union,Anti,4,Pro,592,Against,ITT
4,To make sure that we still have a good friendship with the EU and trades can still take place in a good deal,Anti,6,Pro,580,Against,ITT
6,Access to trade deals across Europe,Anti,6,Pro,564,Against,ITT
5,Easy access and free trading to largest market in the world,Anti,6,Pro,569,Against,ITT
6,It was the direction I wanted the country to go in,Anti,6,Pro,588,Against,ITT
5,We would receive grants from the EU for farming etc,Anti,5,Pro,593,Against,ITT
5,I agreed with the politicians outcomes,Anti,3,Pro,587,Against,ITT
6,Easier travel within Europe,Anti,2,Pro,552,Against,ITT
5,dont think uk is strong enough to stand alone,Anti,7,Pro,599,Against,ITT
6,Stability of the Â£ against the euro,Anti,3,Pro,546,Against,ITT
6,Freedom of movement,Anti,6,Pro,570,Against,ITT
5,Freedom of movement across all of Europe making travel and immigration easier for European members,Anti,4,Pro,563,Against,ITT
5,Better alignment with the rest of Europe's statutory regulations,Anti,4,Pro,551,Against,ITT
4,Due to eu funding for certain sectors,Anti,4,Pro,556,Against,ITT
4,"Stability and support from Europe, being able to rely on other countries if we need help",Anti,7,Pro,562,Against,ITT
6,To let everyone have the same chance of studying across the EU,Anti,6,Pro,582,Against,ITT
6,There would be freedom of movement between countries,Anti,6,Pro,594,Against,ITT
6,The EU is one of the most successful peace projects,Anti,5,Pro,576,Against,ITT
6,To protect the economy,Anti,3,Pro,558,Against,ITT
4,I believe its the best  option,Anti,4,Pro,586,Against,ITT
5,Better for smaller businesses less tax to pay,Anti,2,Pro,575,Against,ITT
5,Easy to travel to other EU countries,Anti,1,Pro,545,Against,ITT
5,We would receive grants from the EU for farming etc,Anti,1,Pro,593,Against,ITT
4,Due to eu funding for certain sectors,Anti,2,Pro,556,Against,ITT
4,"Social, political & economic Unity with Europe",Anti,4,Pro,568,Against,ITT
6,weak minded and think uk needs other country's to survive,Anti,4,Pro,600,Against,ITT
4,Safety in numbers as a European nation we can combine all our assets together,Anti,5,Pro,574,Against,ITT
5,Freedom of movement across all of Europe making travel and immigration easier for European members,Anti,6,Pro,563,Against,ITT
4,Security of knowing we are in the common market,Anti,6,Pro,544,Against,ITT
6,It was the direction I wanted the country to go in,Anti,1,Pro,588,Against,ITT
4,Better trade with the rest of Europe,Anti,4,Pro,550,Against,ITT
6,Access to trade deals across Europe,Anti,3,Pro,564,Against,ITT
6,Freedom of movement,Anti,2,Pro,570,Against,ITT
5,dont think uk is strong enough to stand alone,Anti,6,Pro,599,Against,ITT
5,I agreed with the politicians outcomes,Anti,1,Pro,587,Against,ITT
4,We would be better off as a combined union,Anti,4,Pro,592,Against,ITT
6,The EU is one of the most successful peace projects,Anti,6,Pro,576,Against,ITT
4,I believe its the best  option,Anti,1,Pro,586,Against,ITT
6,To protect the economy,Anti,2,Pro,558,Against,ITT
6,To let everyone have the same chance of studying across the EU,Anti,4,Pro,582,Against,ITT
6,There would be freedom of movement between countries,Anti,2,Pro,594,Against,ITT
6,Easier travel within Europe,Anti,2,Pro,552,Against,ITT
