argument_id,arguments,rater_position,response_ratings,arguer_position,argument_index,argument_position,condition
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,6,Pro,136,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,7,Pro,179,For,Baseline
6,I am not completely f*cking insane,Pro,1,Pro,156,For,Baseline
5,To try to help go back to a normal way of life,Pro,6,Pro,149,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,2,Pro,180,For,Baseline
6,Effective enough to stop the pandemic,Pro,6,Pro,132,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,6,Pro,162,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,6,Pro,130,For,Baseline
4,Better than dying of the virus,Pro,6,Pro,154,For,Baseline
5,Reducing the spread of the virus,Pro,6,Pro,131,For,Baseline
4,It's important to protect yourself and family.,Pro,6,Pro,160,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,6,Pro,138,For,Baseline
6,I want to follow the government advice,Pro,7,Pro,174,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,Pro,178,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,Pro,137,For,Baseline
6,Effective enough to stop the pandemic,Pro,5,Pro,132,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,7,Pro,173,For,Baseline
5,To try to help go back to a normal way of life,Pro,7,Pro,149,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,7,Pro,166,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,7,Pro,142,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,7,Pro,167,For,Baseline
6,I am not completely f*cking insane,Pro,1,Pro,156,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,6,Pro,179,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,7,Pro,168,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,6,Pro,144,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,4,Pro,138,For,Baseline
4,I want to protect myself from COVID-19,Pro,7,Pro,172,For,Baseline
5,It should be a requirement and safeguards public,Pro,7,Pro,155,For,Baseline
6,I want to be able to see my friends and family,Pro,7,Pro,126,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,Pro,136,For,Baseline
4,Better than dying of the virus,Pro,6,Pro,154,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,Pro,143,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,6,Pro,161,For,Baseline
5,Reducing the spread of the virus,Pro,7,Pro,131,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,7,Pro,150,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,7,Pro,180,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,7,Pro,162,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,7,Pro,130,For,Baseline
4,"To keep myself, friends and families safe",Pro,7,Pro,148,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,6,Pro,125,For,Baseline
4,I want to get back to some form of normality,Pro,7,Pro,124,For,Baseline
4,It's important to protect yourself and family.,Pro,7,Pro,160,For,Baseline
6,I am not completely f*cking insane,Pro,1,Pro,156,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,7,Pro,166,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,Pro,137,For,Baseline
5,It should be a requirement and safeguards public,Pro,7,Pro,155,For,Baseline
4,"To keep myself, friends and families safe",Pro,7,Pro,148,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,7,Pro,162,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,7,Pro,138,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,7,Pro,125,For,Baseline
6,I want to follow the government advice,Pro,7,Pro,174,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,7,Pro,168,For,Baseline
4,Better than dying of the virus,Pro,7,Pro,154,For,Baseline
5,To try to help go back to a normal way of life,Pro,7,Pro,149,For,Baseline
5,Reducing the spread of the virus,Pro,7,Pro,131,For,Baseline
4,It's important to protect yourself and family.,Pro,7,Pro,160,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,7,Pro,173,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,7,Pro,180,For,Baseline
4,I want to get back to some form of normality,Pro,7,Pro,124,For,Baseline
6,Effective enough to stop the pandemic,Pro,7,Pro,132,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,7,Pro,144,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,7,Pro,161,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,Pro,178,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,5,Pro,179,For,Baseline
4,I want to protect myself from COVID-19,Pro,7,Pro,172,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,7,Pro,142,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,Pro,143,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,Pro,136,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,7,Pro,150,For,Baseline
6,I want to be able to see my friends and family,Pro,7,Pro,126,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,7,Pro,167,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,7,Pro,130,For,Baseline
4,Better than dying of the virus,Pro,7,Pro,154,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,Pro,137,For,Baseline
4,I want to protect myself from COVID-19,Pro,7,Pro,172,For,Baseline
5,To try to help go back to a normal way of life,Pro,5,Pro,149,For,Baseline
5,Reducing the spread of the virus,Pro,7,Pro,131,For,Baseline
6,I am not completely f*cking insane,Pro,4,Pro,156,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,7,Pro,173,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,6,Pro,125,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,6,Pro,130,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,6,Pro,166,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,6,Pro,144,For,Baseline
4,I want to get back to some form of normality,Pro,6,Pro,124,For,Baseline
6,I want to follow the government advice,Pro,2,Pro,174,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,3,Pro,162,For,Baseline
4,"To keep myself, friends and families safe",Pro,7,Pro,148,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,6,Pro,178,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,6,Pro,161,For,Baseline
4,It's important to protect yourself and family.,Pro,7,Pro,160,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,5,Pro,167,For,Baseline
5,It should be a requirement and safeguards public,Pro,4,Pro,155,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,5,Pro,179,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,Pro,136,For,Baseline
6,I want to be able to see my friends and family,Pro,5,Pro,126,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,4,Pro,168,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,4,Pro,180,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,3,Pro,142,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,5,Pro,143,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,4,Pro,138,For,Baseline
6,Effective enough to stop the pandemic,Pro,5,Pro,132,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,6,Pro,150,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,3,Pro,138,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,Pro,178,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,6,Pro,142,For,Baseline
6,I want to be able to see my friends and family,Pro,6,Pro,126,For,Baseline
5,To try to help go back to a normal way of life,Pro,6,Pro,149,For,Baseline
5,Reducing the spread of the virus,Pro,6,Pro,131,For,Baseline
4,I want to get back to some form of normality,Pro,6,Pro,124,For,Baseline
5,It should be a requirement and safeguards public,Pro,6,Pro,155,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,6,Pro,168,For,Baseline
4,I want to protect myself from COVID-19,Pro,6,Pro,172,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,6,Pro,130,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,4,Pro,162,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,5,Pro,167,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,6,Pro,137,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,6,Pro,173,For,Baseline
4,It's important to protect yourself and family.,Pro,6,Pro,160,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,7,Pro,150,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,7,Pro,179,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,6,Pro,166,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,6,Pro,161,For,Baseline
4,Better than dying of the virus,Pro,4,Pro,154,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,7,Pro,144,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,7,Pro,125,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,6,Pro,180,For,Baseline
6,Effective enough to stop the pandemic,Pro,5,Pro,132,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,6,Pro,136,For,Baseline
6,I want to follow the government advice,Pro,4,Pro,174,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,Pro,143,For,Baseline
4,"To keep myself, friends and families safe",Pro,6,Pro,148,For,Baseline
6,I am not completely f*cking insane,Pro,2,Pro,156,For,Baseline
4,I want to get back to some form of normality,Pro,5,Pro,124,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,5,Pro,142,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,7,Pro,161,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,7,Pro,167,For,Baseline
4,It's important to protect yourself and family.,Pro,7,Pro,160,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,7,Pro,168,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,7,Pro,144,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,7,Pro,180,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,Pro,136,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,Pro,137,For,Baseline
6,I want to be able to see my friends and family,Pro,5,Pro,126,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,6,Pro,130,For,Baseline
5,Reducing the spread of the virus,Pro,7,Pro,131,For,Baseline
5,To try to help go back to a normal way of life,Pro,5,Pro,149,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,7,Pro,166,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,Pro,143,For,Baseline
4,"To keep myself, friends and families safe",Pro,7,Pro,148,For,Baseline
5,It should be a requirement and safeguards public,Pro,4,Pro,155,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,Pro,178,For,Baseline
4,Better than dying of the virus,Pro,7,Pro,154,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,6,Pro,125,For,Baseline
6,Effective enough to stop the pandemic,Pro,4,Pro,132,For,Baseline
4,I want to protect myself from COVID-19,Pro,6,Pro,172,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,5,Pro,138,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,7,Pro,179,For,Baseline
6,I want to follow the government advice,Pro,5,Pro,174,For,Baseline
6,I am not completely f*cking insane,Pro,7,Pro,156,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,5,Pro,162,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,5,Pro,150,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,6,Pro,173,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,6,Pro,138,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,6,Pro,173,For,Baseline
4,It's important to protect yourself and family.,Pro,6,Pro,160,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,6,Pro,136,For,Baseline
5,It should be a requirement and safeguards public,Pro,6,Pro,155,For,Baseline
4,"To keep myself, friends and families safe",Pro,6,Pro,148,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,6,Pro,180,For,Baseline
6,I want to follow the government advice,Pro,6,Pro,174,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,6,Pro,179,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,5,Pro,162,For,Baseline
5,Reducing the spread of the virus,Pro,5,Pro,131,For,Baseline
6,Effective enough to stop the pandemic,Pro,4,Pro,132,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,6,Pro,161,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,6,Pro,130,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,6,Pro,166,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,6,Pro,167,For,Baseline
4,Better than dying of the virus,Pro,5,Pro,154,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,6,Pro,125,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,6,Pro,150,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,5,Pro,168,For,Baseline
4,I want to protect myself from COVID-19,Pro,6,Pro,172,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,6,Pro,144,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,6,Pro,137,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,6,Pro,178,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,6,Pro,143,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,6,Pro,142,For,Baseline
4,I want to get back to some form of normality,Pro,6,Pro,124,For,Baseline
6,I am not completely f*cking insane,Pro,1,Pro,156,For,Baseline
6,I want to be able to see my friends and family,Pro,6,Pro,126,For,Baseline
5,To try to help go back to a normal way of life,Pro,6,Pro,149,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,7,Pro,144,For,Baseline
4,"To keep myself, friends and families safe",Pro,7,Pro,148,For,Baseline
6,I want to follow the government advice,Pro,5,Pro,174,For,Baseline
4,It's important to protect yourself and family.,Pro,7,Pro,160,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,Pro,137,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,7,Pro,142,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,5,Pro,166,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,5,Pro,167,For,Baseline
5,To try to help go back to a normal way of life,Pro,5,Pro,149,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,7,Pro,150,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,7,Pro,173,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,7,Pro,130,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,7,Pro,125,For,Baseline
6,I am not completely f*cking insane,Pro,1,Pro,156,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,7,Pro,161,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,7,Pro,168,For,Baseline
6,Effective enough to stop the pandemic,Pro,6,Pro,132,For,Baseline
5,It should be a requirement and safeguards public,Pro,7,Pro,155,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,7,Pro,180,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,7,Pro,179,For,Baseline
4,I want to get back to some form of normality,Pro,5,Pro,124,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,7,Pro,162,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,5,Pro,143,For,Baseline
6,I want to be able to see my friends and family,Pro,4,Pro,126,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,2,Pro,138,For,Baseline
4,I want to protect myself from COVID-19,Pro,7,Pro,172,For,Baseline
5,Reducing the spread of the virus,Pro,7,Pro,131,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,Pro,178,For,Baseline
4,Better than dying of the virus,Pro,7,Pro,154,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,Pro,136,For,Baseline
5,"I want to protect others from COVID-19, especially those who can't receive a vaccine",Pro,6,Pro,173,For,Baseline
4,Reduce the likelihood of me getting the virus,Pro,4,Pro,130,For,Baseline
5,I trust the experts who have developed the vaccine,Pro,7,Pro,125,For,Baseline
4,I want to get back to some form of normality,Pro,6,Pro,124,For,Baseline
4,"To keep myself, friends and families safe",Pro,7,Pro,148,For,Baseline
6,The vaccine will also help prevent any long term serious effects from contracting covid.,Pro,7,Pro,180,For,Baseline
5,Reducing the spread of the virus,Pro,7,Pro,131,For,Baseline
5,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,Pro,7,Pro,137,For,Baseline
6,To help stop the NHS from  being overwhelmed,Pro,7,Pro,150,For,Baseline
5,The scientific evidence proves the vaccine is successful.,Pro,6,Pro,179,For,Baseline
6,I am not completely f*cking insane,Pro,4,Pro,156,For,Baseline
5,I have family members which could be vulnerable and so do not want to catch the virus.,Pro,7,Pro,143,For,Baseline
4,Better than dying of the virus,Pro,7,Pro,154,For,Baseline
5,It should be a requirement and safeguards public,Pro,7,Pro,155,For,Baseline
6,I  feel it would be wrong not to accept a free vaccine when so many other people around the world do not have access to them.,Pro,7,Pro,138,For,Baseline
6,I believe the vaccines are safe and effective.,Pro,7,Pro,144,For,Baseline
4,I believe the vaccine will provide the best protection against Covid-19 for myself and my families/friends.,Pro,7,Pro,136,For,Baseline
6,It will stop Covid spreading and create herd immunity.,Pro,7,Pro,162,For,Baseline
4,It's important to protect yourself and family.,Pro,7,Pro,160,For,Baseline
5,It is the best and quickest way to get our society functioning again and get the economy going,Pro,7,Pro,167,For,Baseline
6,Effective enough to stop the pandemic,Pro,2,Pro,132,For,Baseline
4,It will protect myself and the people around me and therefore I want to be vaccinated.,Pro,7,Pro,178,For,Baseline
4,I want to be able to go to events or travel abroad.,Pro,7,Pro,142,For,Baseline
6,I want to follow the government advice,Pro,7,Pro,174,For,Baseline
6,I want to be able to see my friends and family,Pro,6,Pro,126,For,Baseline
5,To try to help go back to a normal way of life,Pro,7,Pro,149,For,Baseline
4,I want to protect myself from COVID-19,Pro,7,Pro,172,For,Baseline
4,It protects me and other people as well so is our social duty to have one,Pro,7,Pro,166,For,Baseline
6,The vaccine is safe and has been tested and the side effects are very rare and unlikely to occur,Pro,7,Pro,168,For,Baseline
5,We're lucky to be in a position to have a vaccine.,Pro,7,Pro,161,For,Baseline
5,The vaccine is helping to het the Country back to a nee normal,Pro,7,Pro,299,For,Baseline
4,I want to be safe against covid,Pro,7,Pro,286,For,Baseline
6,I could meet my family again,Pro,7,Pro,252,For,Baseline
4,It could protect others around me as well as myself,Pro,7,Pro,250,For,Baseline
5,It will help protect myself,Pro,7,Pro,281,For,Baseline
6,You can go on holiday,Pro,7,Pro,300,For,Baseline
4,I believe the vaccine is beneficial and will provide protection,Pro,7,Pro,256,For,Baseline
6,To assist in getting through this pandemic,Pro,7,Pro,294,For,Baseline
5,So I can see my family and friends without fear of contracting the virus.,Pro,7,Pro,263,For,Baseline
6,"It will help protect the general population, and stop the spread of COVID-19",Pro,7,Pro,282,For,Baseline
4,It's safe and I want to ensure people around me are safe,Pro,7,Pro,292,For,Baseline
6,I have been told it's the right thing by my doctor,Pro,4,Pro,288,For,Baseline
5,the evidence and information relating to the vaccine is positive,Pro,7,Pro,275,For,Baseline
6,I believe it is safe.,Pro,7,Pro,270,For,Baseline
6,I want to be protected against covid,Pro,7,Pro,258,For,Baseline
5,It protects me and others around me by reducing the likelihood of me spreading the disease to others.,Pro,7,Pro,269,For,Baseline
4,The vaccine is safe and 95% effective,Pro,7,Pro,280,For,Baseline
5,It's for the better good.,Pro,7,Pro,293,For,Baseline
4,It is a way of protecting from the serious health implications of catching covid.,Pro,7,Pro,268,For,Baseline
5,I believe all vaccines help,Pro,7,Pro,257,For,Baseline
4,That the vaccine is safe,Pro,7,Pro,298,For,Baseline
5,I want to help keep other people safe from covid,Pro,7,Pro,287,For,Baseline
6,I want to be able to be able to participate in group activities.,Pro,7,Pro,246,For,Baseline
4,to protect myself and family,Pro,7,Pro,274,For,Baseline
5,It would mean that the rate of infection would go down,Pro,7,Pro,251,For,Baseline
4,"So that, if I do contract Covid-19 at any point, the symptoms will be minor and manageable.",Pro,7,Pro,262,For,Baseline
6,So that I can travel to different countries without hassle.,Pro,7,Pro,264,For,Baseline
6,to be able to socialise and go on holiday,Pro,7,Pro,276,For,Baseline
5,I don't want friends or family to get sick.,Pro,7,Pro,245,For,Baseline
4,They don't want to get sick,Pro,7,Pro,244,For,Baseline
5,I want to help keep other people safe from covid,Pro,7,Pro,287,For,Baseline
4,It is a way of protecting from the serious health implications of catching covid.,Pro,7,Pro,268,For,Baseline
6,I have been told it's the right thing by my doctor,Pro,5,Pro,288,For,Baseline
5,It's for the better good.,Pro,7,Pro,293,For,Baseline
5,It will help protect myself,Pro,7,Pro,281,For,Baseline
6,I could meet my family again,Pro,7,Pro,252,For,Baseline
4,"So that, if I do contract Covid-19 at any point, the symptoms will be minor and manageable.",Pro,7,Pro,262,For,Baseline
6,I want to be protected against covid,Pro,6,Pro,258,For,Baseline
4,I believe the vaccine is beneficial and will provide protection,Pro,7,Pro,256,For,Baseline
4,It could protect others around me as well as myself,Pro,7,Pro,250,For,Baseline
4,That the vaccine is safe,Pro,7,Pro,298,For,Baseline
4,They don't want to get sick,Pro,4,Pro,244,For,Baseline
5,the evidence and information relating to the vaccine is positive,Pro,7,Pro,275,For,Baseline
4,The vaccine is safe and 95% effective,Pro,7,Pro,280,For,Baseline
6,You can go on holiday,Pro,7,Pro,300,For,Baseline
5,The vaccine is helping to het the Country back to a nee normal,Pro,5,Pro,299,For,Baseline
4,It's safe and I want to ensure people around me are safe,Pro,5,Pro,292,For,Baseline
5,I don't want friends or family to get sick.,Pro,7,Pro,245,For,Baseline
6,I believe it is safe.,Pro,7,Pro,270,For,Baseline
5,So I can see my family and friends without fear of contracting the virus.,Pro,5,Pro,263,For,Baseline
4,to protect myself and family,Pro,6,Pro,274,For,Baseline
6,To assist in getting through this pandemic,Pro,7,Pro,294,For,Baseline
6,I want to be able to be able to participate in group activities.,Pro,7,Pro,246,For,Baseline
5,It protects me and others around me by reducing the likelihood of me spreading the disease to others.,Pro,7,Pro,269,For,Baseline
6,to be able to socialise and go on holiday,Pro,7,Pro,276,For,Baseline
5,It would mean that the rate of infection would go down,Pro,7,Pro,251,For,Baseline
4,I want to be safe against covid,Pro,7,Pro,286,For,Baseline
5,I believe all vaccines help,Pro,6,Pro,257,For,Baseline
6,"It will help protect the general population, and stop the spread of COVID-19",Pro,7,Pro,282,For,Baseline
6,So that I can travel to different countries without hassle.,Pro,7,Pro,264,For,Baseline
6,You can go on holiday,Pro,3,Pro,300,For,Baseline
6,I want to be able to be able to participate in group activities.,Pro,2,Pro,246,For,Baseline
4,I want to be safe against covid,Pro,6,Pro,286,For,Baseline
5,I don't want friends or family to get sick.,Pro,7,Pro,245,For,Baseline
4,They don't want to get sick,Pro,6,Pro,244,For,Baseline
4,It's safe and I want to ensure people around me are safe,Pro,6,Pro,292,For,Baseline
5,the evidence and information relating to the vaccine is positive,Pro,6,Pro,275,For,Baseline
6,I could meet my family again,Pro,6,Pro,252,For,Baseline
6,So that I can travel to different countries without hassle.,Pro,3,Pro,264,For,Baseline
4,I believe the vaccine is beneficial and will provide protection,Pro,6,Pro,256,For,Baseline
5,I want to help keep other people safe from covid,Pro,7,Pro,287,For,Baseline
6,"It will help protect the general population, and stop the spread of COVID-19",Pro,6,Pro,282,For,Baseline
5,It protects me and others around me by reducing the likelihood of me spreading the disease to others.,Pro,6,Pro,269,For,Baseline
6,I have been told it's the right thing by my doctor,Pro,6,Pro,288,For,Baseline
4,It could protect others around me as well as myself,Pro,6,Pro,250,For,Baseline
4,The vaccine is safe and 95% effective,Pro,6,Pro,280,For,Baseline
5,I believe all vaccines help,Pro,4,Pro,257,For,Baseline
5,It's for the better good.,Pro,6,Pro,293,For,Baseline
6,to be able to socialise and go on holiday,Pro,5,Pro,276,For,Baseline
4,That the vaccine is safe,Pro,6,Pro,298,For,Baseline
4,"So that, if I do contract Covid-19 at any point, the symptoms will be minor and manageable.",Pro,4,Pro,262,For,Baseline
6,To assist in getting through this pandemic,Pro,5,Pro,294,For,Baseline
4,to protect myself and family,Pro,6,Pro,274,For,Baseline
6,I believe it is safe.,Pro,5,Pro,270,For,Baseline
5,So I can see my family and friends without fear of contracting the virus.,Pro,6,Pro,263,For,Baseline
5,The vaccine is helping to het the Country back to a nee normal,Pro,4,Pro,299,For,Baseline
4,It is a way of protecting from the serious health implications of catching covid.,Pro,5,Pro,268,For,Baseline
5,It would mean that the rate of infection would go down,Pro,6,Pro,251,For,Baseline
5,It will help protect myself,Pro,5,Pro,281,For,Baseline
6,I want to be protected against covid,Pro,6,Pro,258,For,Baseline
4,I believe the vaccine is beneficial and will provide protection,Pro,1,Pro,256,For,Baseline
5,It will help protect myself,Pro,1,Pro,281,For,Baseline
6,To assist in getting through this pandemic,Pro,1,Pro,294,For,Baseline
4,I want to be safe against covid,Pro,1,Pro,286,For,Baseline
6,to be able to socialise and go on holiday,Pro,7,Pro,276,For,Baseline
4,They don't want to get sick,Pro,6,Pro,244,For,Baseline
5,It protects me and others around me by reducing the likelihood of me spreading the disease to others.,Pro,7,Pro,269,For,Baseline
6,I have been told it's the right thing by my doctor,Pro,4,Pro,288,For,Baseline
5,So I can see my family and friends without fear of contracting the virus.,Pro,7,Pro,263,For,Baseline
5,I believe all vaccines help,Pro,7,Pro,257,For,Baseline
5,the evidence and information relating to the vaccine is positive,Pro,7,Pro,275,For,Baseline
4,It is a way of protecting from the serious health implications of catching covid.,Pro,7,Pro,268,For,Baseline
4,to protect myself and family,Pro,7,Pro,274,For,Baseline
6,I believe it is safe.,Pro,7,Pro,270,For,Baseline
5,The vaccine is helping to het the Country back to a nee normal,Pro,6,Pro,299,For,Baseline
6,I want to be able to be able to participate in group activities.,Pro,7,Pro,246,For,Baseline
